NAICS Code,Industry,Emission Factor (Without Margins)_USD,Emission Factor (Without Margins)_CO2e,Material Type,Weight (kg),Emission Factor per kg (CO2e),Predicted Production Emissions,Logistics Emissions,Total Emissions,Transport Mode
333242,Semiconductor Machinery Manufacturing,2.28e-08,0.13,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
423420,Office Equipment Merchant Wholesalers,0.000216,0.074,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
111150,Corn Farming,8.8e-10,0.809,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
111310,Orange Groves,7.22e-11,0.429,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
624190,Other Individual and Family Services,5.46e-09,0.118,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
212313,Crushed and Broken Granite Mining and Quarrying,2.63e-05,0.193,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
236117,New Housing For-Sale Builders,0.00385,0.216,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
621330,Offices of Mental Health Practitioners (except Physicians),2.14e-09,0.105,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
212322,Industrial Sand Mining,1.88e-10,0.184,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
541110,Offices of Lawyers,1.48e-09,0.041,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
333613,Mechanical Power Transmission Equipment Manufacturing,1.01e-08,0.187,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
337212,Custom Architectural Woodwork and Millwork Manufacturing,7.65e-10,0.184,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
331511,Iron Foundries,3.45e-08,0.349,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
332321,Metal Window and Door Manufacturing,3.59e-08,0.195,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
611430,Professional and Management Development Training,1.28e-08,0.108,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
333515,Cutting Tool and Machine Tool Accessory Manufacturing,1.02e-05,0.184,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
486210,Pipeline Transportation of Natural Gas,3.14e-08,1.619,Other,10,1.619,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
322121,Paper (except Newsprint) Mills,5.39e-08,0.603,Other,1,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
112390,Other Poultry Production,8.18e-10,0.407,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
721214,Recreational and Vacation Camps (except Campgrounds),7.54e-10,0.145,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
621111,Offices of Physicians (except Mental Health Specialists),1.74e-09,0.083,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
336360,Motor Vehicle Seating and Interior Trim Manufacturing,1.08e-06,0.315,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
115112,"Soil Preparation, Planting, and Cultivating",0.198,0.384,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
311313,Beet Sugar Manufacturing,4.78e-08,0.442,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
111419,Other Food Crops Grown Under Cover,2.48e-08,0.266,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",3.59e-05,0.156,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
512110,Motion Picture and Video Production,8.48e-08,0.047,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
331110,Iron and Steel Mills and Ferroalloy Manufacturing,4.14e-10,0.769,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
326191,Plastics Plumbing Fixture Manufacturing,1.34e-07,0.344,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
424910,Farm Supplies Merchant Wholesalers,3.98e-07,0.144,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
541940,Veterinary Services,2.07e-08,0.127,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
334112,Computer Storage Device Manufacturing,1.69e-10,0.04,Other,1,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
561621,Security Systems Services (except Locksmiths),2.96e-10,0.074,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
481112,Scheduled Freight Air Transportation,3.08e-10,0.644,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
561720,Janitorial Services,8.05e-09,0.214,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
423520,Coal and Other Mineral and Ore Merchant Wholesalers,6.31e-10,0.108,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,8.73e-08,0.226,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
236117,New Housing For-Sale Builders,0.000411,0.216,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
213114,Support Activities for Metal Mining,3.92e-05,0.372,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
238390,Other Building Finishing Contractors,1.27e-09,0.221,Other,1,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
313230,Nonwoven Fabric Mills,1.39e-08,0.48,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,1.54e-05,0.116,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
327991,Cut Stone and Stone Product Manufacturing,7.77e-08,0.148,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
611692,Automobile Driving Schools,1.22e-05,0.108,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
445110,Supermarkets and Other Grocery (except Convenience) Stores,0.00138,0.186,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",8.53e-08,0.163,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
112920,Horses and Other Equine Production,0.00145,1.077,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
322121,Paper (except Newsprint) Mills,5.39e-08,0.603,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
111930,Sugarcane Farming,1.55e-08,0.703,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
525120,Health and Welfare Funds,1.78e-05,0.218,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
238170,Siding Contractors,3.9e-09,0.221,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
212321,Construction Sand and Gravel Mining,1.63e-08,0.184,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
322230,Stationery Product Manufacturing,7.63e-09,0.265,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
454390,Other Direct Selling Establishments,1.15e-08,0.094,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
541922,Commercial Photography,1.03e-09,0.125,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,2.27e-09,0.115,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
111339,Other Noncitrus Fruit Farming,7.72e-10,0.429,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
334516,Analytical Laboratory Instrument Manufacturing,6.06e-08,0.078,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
541940,Veterinary Services,2.76e-10,0.127,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
485320,Limousine Service,4.88e-07,0.566,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
332420,Metal Tank (Heavy Gauge) Manufacturing,0.000814,0.267,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
111422,Floriculture Production,7.86e-11,0.266,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
515112,Radio Stations,5.12e-09,0.079,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
237210,Land Subdivision,3.82e-09,0.221,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
812112,Beauty Salons,0.000415,0.125,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
451110,Sporting Goods Stores,1.58e-09,0.111,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
334514,Totalizing Fluid Meter and Counting Device Manufacturing,1.77e-09,0.063,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
311230,Breakfast Cereal Manufacturing,2.6e-09,0.423,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
488410,Motor Vehicle Towing,1.16e-08,0.162,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
448140,Family Clothing Stores,0.00135,0.138,Other,1,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
722514,"Cafeterias, Grill Buffets, and Buffets",8e-09,0.132,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
334210,Telephone Apparatus Manufacturing,1.5e-09,0.051,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
111411,Mushroom Production,0.000587,0.266,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
333993,Packaging Machinery Manufacturing,1.24e-07,0.113,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
812990,All Other Personal Services,8.32e-09,0.111,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
321213,Engineered Wood Member (except Truss) Manufacturing,1.98e-09,0.187,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
326299,All Other Rubber Product Manufacturing,0.000559,0.313,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
335932,Noncurrent-Carrying Wiring Device Manufacturing,1.02e-08,0.102,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
445210,Meat Markets,1.1e-10,0.186,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
325520,Adhesive Manufacturing,1.74e-09,0.502,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
313210,Broadwoven Fabric Mills,4.5e-10,0.48,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
237210,Land Subdivision,7.8e-07,0.221,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
331410,Nonferrous Metal (except Aluminum) Smelting and Refining,5.63e-10,0.408,Other,1,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
334111,Electronic Computer Manufacturing,3.48e-10,0.03,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
339114,Dental Equipment and Supplies Manufacturing,0.127,0.143,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
811490,Other Personal and Household Goods Repair and Maintenance,0.000292,0.113,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
713120,Amusement Arcades,4.85e-10,0.167,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
711211,Sports Teams and Clubs,5.42e-11,0.067,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
485111,Mixed Mode Transit Systems,2.57e-09,0.566,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
311422,Specialty Canning,2.78e-09,0.343,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
523930,Investment Advice,0.000261,0.066,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
532310,General Rental Centers,7.93e-10,0.102,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
112120,Dairy Cattle and Milk Production,1.51e-08,1.682,Other,8,1.682,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
541511,Custom Computer Programming Services,5.26e-10,0.084,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
311611,Animal (except Poultry) Slaughtering,8.82e-09,1.086,Other,1,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
811198,All Other Automotive Repair and Maintenance,2.57e-08,0.103,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
313230,Nonwoven Fabric Mills,2.78e-10,0.48,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
321212,Softwood Veneer and Plywood Manufacturing,8.16e-08,0.187,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
212399,All Other Nonmetallic Mineral Mining,0.000499,0.184,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
621210,Offices of Dentists,3.96e-10,0.056,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
425110,Business to Business Electronic Markets,3.02e-07,0.092,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
525110,Pension Funds,1.78e-05,0.218,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
525120,Health and Welfare Funds,9.67e-08,0.218,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
515111,Radio Networks,0.0115,0.079,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
333993,Packaging Machinery Manufacturing,8.08e-06,0.113,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
481112,Scheduled Freight Air Transportation,0.000744,0.644,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
721110,Hotels (except Casino Hotels) and Motels,7.21e-10,0.145,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
524126,Direct Property and Casualty Insurance Carriers,9.31e-08,0.033,Other,7,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
221320,Sewage Treatment Facilities,1.87e-08,0.578,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
561990,All Other Support Services,6.98e-10,0.127,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
332911,Industrial Valve Manufacturing,6.84e-08,0.146,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
425110,Business to Business Electronic Markets,1.85e-07,0.092,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
561421,Telephone Answering Services,0.000354,0.111,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
611410,Business and Secretarial Schools,6.26e-09,0.108,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
334516,Analytical Laboratory Instrument Manufacturing,0.000151,0.078,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
811213,Communication Equipment Repair and Maintenance,2.18e-09,0.076,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
452210,Department Stores,2.18e-07,0.164,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
333996,Fluid Power Pump and Motor Manufacturing,6.12e-10,0.182,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
442299,All Other Home Furnishings Stores,4.98e-10,0.111,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
336214,Travel Trailer and Camper Manufacturing,4.02e-10,0.128,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
321918,Other Millwork (including Flooring),4.3e-10,0.122,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
442291,Window Treatment Stores,1.08e-08,0.111,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
332510,Hardware Manufacturing,0.000515,0.157,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
812910,Pet Care (except Veterinary) Services,1.32e-07,0.111,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
541213,Tax Preparation Services,1.88e-09,0.054,Other,8,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
541191,Title Abstract and Settlement Offices,3.11e-10,0.041,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",7.5e-10,0.108,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",1.03e-08,0.047,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
115111,Cotton Ginning,1.1e-09,0.384,Other,10,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
522291,Consumer Lending,2.17e-09,0.072,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
111160,Rice Farming,8.02e-08,0.809,Other,2,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
451120,"Hobby, Toy, and Game Stores",1.58e-09,0.111,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
482111,Line-Haul Railroads,6.17e-09,0.466,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
561410,Document Preparation Services,1.88e-10,0.111,Other,4,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
453930,Manufactured (Mobile) Home Dealers,9.38e-10,0.111,Other,6,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
486110,Pipeline Transportation of Crude Oil,2.12e-08,1.619,Other,3,1.619,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
325611,Soap and Other Detergent Manufacturing,1.01e-06,0.315,Other,5,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
453110,Florists,0.095,0.111,Other,1,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,land
811212,Computer and Office Machine Repair and Maintenance,7.56e-09,0.076,Other,9,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,water
453991,Tobacco Stores,1.28e-05,0.111,Other,3,1.5,1.5024238887877237,0.0838563504755357,1.5862802392632591,air
